"piva","codice_pezzo","data_consegna","id_mg","nome_officina"
"ECS71019","PR023",2025-06-27,2,"Officina Udine"
"ECS71019","PR032",2025-06-29,2,"Officina Udine"
"ECS71019","PR039",2025-07-11,2,"Officina Udine"
"ECS71019","PR046",2025-07-22,2,"Officina Udine"
"ECS71019","PR011",2025-06-28,2,"Officina Udine"
"ECS71019","PR029",2025-07-13,2,"Officina Udine"
"ECS71019","PR016",2025-07-11,2,"Officina Udine"
"ECS71019","PR004",2025-07-14,2,"Officina Udine"
"ECS71019","PR042",2025-07-09,2,"Officina Udine"
"ECS71019","PR018",2025-07-07,2,"Officina Udine"
"ECS71019","PR021",2025-07-14,2,"Officina Udine"
"ECS71019","PR038",2025-07-16,2,"Officina Udine"
"ECS71019","PR037",2025-07-05,2,"Officina Udine"
"ECS71019","PR022",2025-07-10,2,"Officina Udine"
"ECS71019","PR031",2025-07-04,2,"Officina Udine"
"ECS71019","PR017",2025-07-13,2,"Officina Udine"
"ECS71019","PR014",2025-07-04,2,"Officina Udine"
"ECS71019","PR050",2025-07-10,2,"Officina Udine"
"ECS71019","PR008",2025-07-18,2,"Officina Udine"
"ECS71019","PR047",2025-07-17,2,"Officina Udine"
"ECS71019","PR002",2025-06-28,2,"Officina Udine"
"ECS71019","PR026",2025-07-02,2,"Officina Udine"
"ECS71019","PR013",2025-07-15,2,"Officina Udine"
"ECS71019","PR010",2025-06-25,2,"Officina Udine"
"ECS71019","PR043",2025-07-21,2,"Officina Udine"
"ECS71019","PR024",2025-07-19,2,"Officina Udine"
"ECS71019","PR033",2025-06-30,2,"Officina Udine"
"ECS71019","PR007",2025-07-22,2,"Officina Udine"
"ECS71019","PR041",2025-06-25,2,"Officina Udine"
"ECS71019","PR049",2025-07-20,2,"Officina Udine"
"ECS71019","PR012",2025-07-22,2,"Officina Udine"
"ITN92525","PR022",2025-07-17,3,"Officina Pordenone"
"HYN46287","PR032",2025-06-25,3,"Officina Pordenone"
"LDI42238","PR008",2025-06-27,3,"Officina Pordenone"
"RLB15752","PR017",2025-07-21,3,"Officina Pordenone"
"CRW70979","PR030",2025-07-22,3,"Officina Pordenone"
"TMY19174","PR007",2025-06-26,3,"Officina Pordenone"
"ZSR64187","PR044",2025-07-12,3,"Officina Pordenone"
"PPG94647","PR042",2025-06-28,3,"Officina Pordenone"
"WDN78256","PR023",2025-06-26,3,"Officina Pordenone"
"YBU07272","PR047",2025-06-27,3,"Officina Pordenone"
"YBU07272","PR005",2025-06-27,3,"Officina Pordenone"
"MOL64204","PR010",2025-07-02,3,"Officina Pordenone"
"HYN46287","PR045",2025-07-02,3,"Officina Pordenone"
"UGH00228","PR026",2025-06-25,3,"Officina Pordenone"
"ZSR64187","PR039",2025-07-21,3,"Officina Pordenone"
"TUQ24741","PR011",2025-06-25,3,"Officina Pordenone"
"YBU07272","PR024",2025-06-30,3,"Officina Pordenone"
"ITN92525","PR043",2025-07-07,3,"Officina Pordenone"
"WDN78256","PR041",2025-06-30,3,"Officina Pordenone"
"RLB15752","PR046",2025-07-17,3,"Officina Pordenone"
"UGH00228","PR006",2025-07-22,3,"Officina Pordenone"
"TUQ24741","PR050",2025-07-13,3,"Officina Pordenone"
"YBU07272","PR038",2025-07-16,3,"Officina Pordenone"
"MQH52452","PR031",2025-07-03,3,"Officina Pordenone"
"TUQ24741","PR028",2025-07-14,3,"Officina Pordenone"
"ZSR64187","PR029",2025-06-29,3,"Officina Pordenone"
"TUQ24741","PR020",2025-07-19,3,"Officina Pordenone"
"LDI42238","PR036",2025-07-07,3,"Officina Pordenone"
"NYY38250","PR009",2025-07-19,3,"Officina Pordenone"
"CRW70979","PR002",2025-07-11,3,"Officina Pordenone"
"WDN78256","PR035",2025-07-17,3,"Officina Pordenone"
"MTR16348","PR016",2025-07-16,3,"Officina Pordenone"
"MOL64204","PR015",2025-06-27,3,"Officina Pordenone"
"LWD79606","PR018",2025-06-29,3,"Officina Pordenone"
"TMY19174","PR021",2025-07-21,3,"Officina Pordenone"
"SAA81324","PR013",2025-07-05,3,"Officina Pordenone"
"CRW70979","PR019",2025-06-29,3,"Officina Pordenone"
"XDB59849","PR014",2025-07-06,3,"Officina Pordenone"
"OIL46831","PR033",2025-06-27,3,"Officina Pordenone"
"MOL64204","PR034",2025-07-22,3,"Officina Pordenone"
"SAA81324","PR037",2025-07-02,3,"Officina Pordenone"
"SAA81324","PR033",2025-07-09,4,"Officina Gorizia"
"LDI42238","PR035",2025-07-22,4,"Officina Gorizia"
"IRG82814","PR034",2025-07-13,4,"Officina Gorizia"
"VJE49277","PR043",2025-06-27,4,"Officina Gorizia"
"OIL46831","PR022",2025-07-19,4,"Officina Gorizia"
"WDN78256","PR021",2025-07-09,4,"Officina Gorizia"
"CRW70979","PR023",2025-07-11,4,"Officina Gorizia"
"CRW70979","PR025",2025-07-20,4,"Officina Gorizia"
"MOL64204","PR031",2025-07-01,4,"Officina Gorizia"
"TMY19174","PR006",2025-06-28,4,"Officina Gorizia"
"MOL64204","PR014",2025-06-27,4,"Officina Gorizia"
"MTR16348","PR049",2025-07-12,4,"Officina Gorizia"
"HYN46287","PR004",2025-07-07,4,"Officina Gorizia"
"ITN92525","PR042",2025-07-22,4,"Officina Gorizia"
"YBU07272","PR044",2025-07-15,4,"Officina Gorizia"
"TMY19174","PR013",2025-07-19,4,"Officina Gorizia"
"XDB59849","PR016",2025-07-01,4,"Officina Gorizia"
"UGH00228","PR047",2025-07-11,4,"Officina Gorizia"
"POH87287","PR017",2025-06-28,4,"Officina Gorizia"
"MQH52452","PR050",2025-07-18,4,"Officina Gorizia"
"LWD79606","PR024",2025-07-07,4,"Officina Gorizia"
"KVZ55634","PR003",2025-07-03,4,"Officina Gorizia"
"LDI42238","PR019",2025-07-05,4,"Officina Gorizia"
"TUQ24741","PR009",2025-06-26,4,"Officina Gorizia"
"VJE49277","PR007",2025-07-01,4,"Officina Gorizia"
"SAA81324","PR030",2025-07-12,4,"Officina Gorizia"
"ITN92525","PR041",2025-07-02,4,"Officina Gorizia"
"TMY19174","PR048",2025-07-17,4,"Officina Gorizia"
"WDN78256","PR032",2025-06-27,4,"Officina Gorizia"
"LDI42238","PR038",2025-06-27,4,"Officina Gorizia"
"LWD79606","PR015",2025-07-16,4,"Officina Gorizia"
"SAA81324","PR039",2025-07-08,4,"Officina Gorizia"
"TUQ24741","PR001",2025-07-13,4,"Officina Gorizia"
"VJE49277","PR011",2025-07-17,4,"Officina Gorizia"
"CRW70979","PR037",2025-07-12,4,"Officina Gorizia"
"PPG94647","PR036",2025-07-02,4,"Officina Gorizia"
"WDN78256","PR026",2025-07-15,4,"Officina Gorizia"
"LWD79606","PR046",2025-06-26,4,"Officina Gorizia"
"UGH00228","PR020",2025-07-12,4,"Officina Gorizia"
"DIO45274","PR040",2025-07-10,4,"Officina Gorizia"
"CRW70979","PR028",2025-07-22,4,"Officina Gorizia"
"UGH00228","PR018",2025-07-15,4,"Officina Gorizia"
"OIL46831","PR026",2025-07-11,5,"Officina Monfalcone"
"HYN46287","PR003",2025-07-14,5,"Officina Monfalcone"
"MTR16348","PR029",2025-06-27,5,"Officina Monfalcone"
"ITN92525","PR004",2025-07-02,5,"Officina Monfalcone"
"DIO45274","PR031",2025-07-06,5,"Officina Monfalcone"
"LWD79606","PR044",2025-07-23,5,"Officina Monfalcone"
"TUQ24741","PR025",2025-07-04,5,"Officina Monfalcone"
"IRG82814","PR049",2025-07-16,5,"Officina Monfalcone"
"SAA81324","PR032",2025-07-06,5,"Officina Monfalcone"
"CRW70979","PR020",2025-07-23,5,"Officina Monfalcone"
"MQH52452","PR008",2025-07-05,5,"Officina Monfalcone"
"POH87287","PR039",2025-07-03,5,"Officina Monfalcone"
"VJE49277","PR005",2025-07-05,5,"Officina Monfalcone"
"NYY38250","PR024",2025-07-18,5,"Officina Monfalcone"
"MTR16348","PR021",2025-07-20,5,"Officina Monfalcone"
"POH87287","PR040",2025-06-28,5,"Officina Monfalcone"
"VJE49277","PR019",2025-07-10,5,"Officina Monfalcone"
"YBU07272","PR043",2025-07-23,5,"Officina Monfalcone"
"OIL46831","PR022",2025-07-04,5,"Officina Monfalcone"
"RLB15752","PR001",2025-06-28,5,"Officina Monfalcone"
"UGH00228","PR036",2025-07-14,5,"Officina Monfalcone"
"VJE49277","PR042",2025-07-05,5,"Officina Monfalcone"
"XDB59849","PR016",2025-06-24,5,"Officina Monfalcone"
"OIL46831","PR034",2025-07-16,5,"Officina Monfalcone"
"RLB15752","PR027",2025-07-01,5,"Officina Monfalcone"
"NYY38250","PR006",2025-07-14,5,"Officina Monfalcone"
"PPG94647","PR038",2025-07-10,5,"Officina Monfalcone"
"TMY19174","PR011",2025-06-27,5,"Officina Monfalcone"
"ITN92525","PR002",2025-07-17,5,"Officina Monfalcone"
"HYN46287","PR033",2025-06-30,5,"Officina Monfalcone"
"SAA81324","PR030",2025-07-23,5,"Officina Monfalcone"
"KVZ55634","PR048",2025-07-13,5,"Officina Monfalcone"
"RLB15752","PR035",2025-07-05,5,"Officina Monfalcone"
"NYY38250","PR012",2025-07-03,5,"Officina Monfalcone"
"WDN78256","PR047",2025-07-14,5,"Officina Monfalcone"
"LDI42238","PR017",2025-07-19,5,"Officina Monfalcone"
"POH87287","PR014",2025-06-24,5,"Officina Monfalcone"
"SAA81324","PR015",2025-07-04,5,"Officina Monfalcone"
"CRW70979","PR050",2025-06-26,5,"Officina Monfalcone"
"LDI42238","PR045",2025-07-05,5,"Officina Monfalcone"
"MQH52452","PR023",2025-07-13,5,"Officina Monfalcone"
"WDN78256","PR037",2025-07-02,5,"Officina Monfalcone"
"WDN78256","PR018",2025-07-02,5,"Officina Monfalcone"
"PPG94647","PR007",2025-07-06,5,"Officina Monfalcone"
"RLB15752","PR041",2025-07-05,5,"Officina Monfalcone"
"YBU07272","PR029",2025-07-01,6,"Officina Aquileia"
"TUQ24741","PR012",2025-07-17,6,"Officina Aquileia"
"PPG94647","PR023",2025-07-11,6,"Officina Aquileia"
"WDN78256","PR038",2025-07-09,6,"Officina Aquileia"
"MQH52452","PR032",2025-07-22,6,"Officina Aquileia"
"KVZ55634","PR031",2025-07-08,6,"Officina Aquileia"
"XDB59849","PR047",2025-06-30,6,"Officina Aquileia"
"IRG82814","PR033",2025-07-18,6,"Officina Aquileia"
"HYN46287","PR042",2025-06-29,6,"Officina Aquileia"
"CRW70979","PR034",2025-07-13,6,"Officina Aquileia"
"DIO45274","PR049",2025-07-21,6,"Officina Aquileia"
"ZSR64187","PR016",2025-06-27,6,"Officina Aquileia"
"LDI42238","PR017",2025-06-26,6,"Officina Aquileia"
"KVZ55634","PR001",2025-07-05,6,"Officina Aquileia"
"MTR16348","PR021",2025-06-26,6,"Officina Aquileia"
"HYN46287","PR008",2025-07-20,6,"Officina Aquileia"
"VJE49277","PR015",2025-06-26,6,"Officina Aquileia"
"CRW70979","PR039",2025-07-15,6,"Officina Aquileia"
"MQH52452","PR046",2025-07-20,6,"Officina Aquileia"
"NYY38250","PR035",2025-07-23,6,"Officina Aquileia"
"OIL46831","PR037",2025-07-07,6,"Officina Aquileia"
"CRW70979","PR043",2025-07-12,6,"Officina Aquileia"
"MOL64204","PR036",2025-07-14,6,"Officina Aquileia"
"YBU07272","PR019",2025-06-25,6,"Officina Aquileia"
"IRG82814","PR050",2025-07-13,6,"Officina Aquileia"
"OIL46831","PR041",2025-07-13,6,"Officina Aquileia"
"VJE49277","PR044",2025-07-23,6,"Officina Aquileia"
"YBU07272","PR027",2025-06-28,6,"Officina Aquileia"
"PPG94647","PR002",2025-07-14,6,"Officina Aquileia"
"DIO45274","PR048",2025-07-12,6,"Officina Aquileia"
"WDN78256","PR010",2025-07-21,6,"Officina Aquileia"
"XDB59849","PR028",2025-06-29,6,"Officina Aquileia"
"CRW70979","PR025",2025-06-25,6,"Officina Aquileia"
"KVZ55634","PR014",2025-07-03,6,"Officina Aquileia"
"XDB59849","PR022",2025-07-12,6,"Officina Aquileia"
"TUQ24741","PR009",2025-06-25,6,"Officina Aquileia"
"TUQ24741","PR011",2025-07-13,6,"Officina Aquileia"
"DIO45274","PR026",2025-07-23,6,"Officina Aquileia"
"OIL46831","PR004",2025-06-28,6,"Officina Aquileia"
"DIO45274","PR020",2025-07-02,6,"Officina Aquileia"
"ITN92525","PR005",2025-07-13,6,"Officina Aquileia"
"UGH00228","PR035",2025-07-23,7,"Officina Codroipo"
"LWD79606","PR039",2025-07-05,7,"Officina Codroipo"
"PPG94647","PR037",2025-07-03,7,"Officina Codroipo"
"NYY38250","PR044",2025-07-16,7,"Officina Codroipo"
"PPG94647","PR047",2025-07-22,7,"Officina Codroipo"
"SAA81324","PR034",2025-07-06,7,"Officina Codroipo"
"IRG82814","PR040",2025-07-23,7,"Officina Codroipo"
"POH87287","PR032",2025-06-29,7,"Officina Codroipo"
"KVZ55634","PR024",2025-06-29,7,"Officina Codroipo"
"MQH52452","PR013",2025-07-03,7,"Officina Codroipo"
"XDB59849","PR038",2025-07-20,7,"Officina Codroipo"
"NYY38250","PR009",2025-07-12,7,"Officina Codroipo"
"ITN92525","PR031",2025-07-08,7,"Officina Codroipo"
"POH87287","PR036",2025-06-28,7,"Officina Codroipo"
"TUQ24741","PR042",2025-07-07,7,"Officina Codroipo"
"UGH00228","PR041",2025-07-06,7,"Officina Codroipo"
"MTR16348","PR046",2025-07-12,7,"Officina Codroipo"
"LDI42238","PR028",2025-07-06,7,"Officina Codroipo"
"TMY19174","PR033",2025-06-25,7,"Officina Codroipo"
"MOL64204","PR019",2025-07-22,7,"Officina Codroipo"
"SAA81324","PR002",2025-07-23,7,"Officina Codroipo"
"TMY19174","PR014",2025-07-05,7,"Officina Codroipo"
"XDB59849","PR048",2025-07-07,7,"Officina Codroipo"
"NYY38250","PR001",2025-07-18,7,"Officina Codroipo"
"VJE49277","PR005",2025-07-20,7,"Officina Codroipo"
"NYY38250","PR010",2025-07-15,7,"Officina Codroipo"
"TUQ24741","PR006",2025-07-11,7,"Officina Codroipo"
"MTR16348","PR029",2025-06-25,7,"Officina Codroipo"
"LWD79606","PR017",2025-07-09,7,"Officina Codroipo"
"ZSR64187","PR045",2025-07-20,7,"Officina Codroipo"
"ITN92525","PR016",2025-07-02,7,"Officina Codroipo"
"CRW70979","PR025",2025-07-20,7,"Officina Codroipo"
"MQH52452","PR007",2025-06-27,7,"Officina Codroipo"
"MTR16348","PR026",2025-07-21,7,"Officina Codroipo"
"LDI42238","PR027",2025-07-05,7,"Officina Codroipo"
"LDI42238","PR008",2025-07-15,7,"Officina Codroipo"
"SAA81324","PR049",2025-06-25,7,"Officina Codroipo"
"XDB59849","PR015",2025-07-18,7,"Officina Codroipo"
"MQH52452","PR003",2025-07-11,7,"Officina Codroipo"
"SAA81324","PR022",2025-07-11,7,"Officina Codroipo"
"YBU07272","PR018",2025-07-16,7,"Officina Codroipo"
"YBU07272","PR021",2025-07-15,7,"Officina Codroipo"
"TMY19174","PR002",2025-07-04,8,"Officina Cividale del Friuli"
"PPG94647","PR021",2025-07-18,8,"Officina Cividale del Friuli"
"ITN92525","PR009",2025-07-22,8,"Officina Cividale del Friuli"
"UGH00228","PR042",2025-07-12,8,"Officina Cividale del Friuli"
"LDI42238","PR023",2025-07-04,8,"Officina Cividale del Friuli"
"XDB59849","PR025",2025-07-16,8,"Officina Cividale del Friuli"
"CRW70979","PR003",2025-06-24,8,"Officina Cividale del Friuli"
"IRG82814","PR036",2025-07-22,8,"Officina Cividale del Friuli"
"MQH52452","PR027",2025-07-21,8,"Officina Cividale del Friuli"
"RLB15752","PR039",2025-07-16,8,"Officina Cividale del Friuli"
"ZSR64187","PR026",2025-06-25,8,"Officina Cividale del Friuli"
"IRG82814","PR030",2025-07-13,8,"Officina Cividale del Friuli"
"PPG94647","PR022",2025-07-22,8,"Officina Cividale del Friuli"
"DIO45274","PR033",2025-07-02,8,"Officina Cividale del Friuli"
"XDB59849","PR029",2025-07-15,8,"Officina Cividale del Friuli"
"POH87287","PR008",2025-07-22,8,"Officina Cividale del Friuli"
"PPG94647","PR037",2025-07-03,8,"Officina Cividale del Friuli"
"DIO45274","PR014",2025-07-08,8,"Officina Cividale del Friuli"
"ITN92525","PR018",2025-07-20,8,"Officina Cividale del Friuli"
"VJE49277","PR041",2025-06-26,8,"Officina Cividale del Friuli"
"TUQ24741","PR005",2025-06-30,8,"Officina Cividale del Friuli"
"ITN92525","PR015",2025-06-24,8,"Officina Cividale del Friuli"
"OIL46831","PR048",2025-07-11,8,"Officina Cividale del Friuli"
"WDN78256","PR049",2025-07-20,8,"Officina Cividale del Friuli"
"OIL46831","PR038",2025-07-08,8,"Officina Cividale del Friuli"
"XDB59849","PR011",2025-07-20,8,"Officina Cividale del Friuli"
"XDB59849","PR043",2025-07-23,8,"Officina Cividale del Friuli"
"CRW70979","PR010",2025-07-23,8,"Officina Cividale del Friuli"
"ZSR64187","PR028",2025-07-20,8,"Officina Cividale del Friuli"
"WDN78256","PR017",2025-07-08,8,"Officina Cividale del Friuli"
"WDN78256","PR007",2025-06-25,8,"Officina Cividale del Friuli"
"UGH00228","PR040",2025-07-04,8,"Officina Cividale del Friuli"
"UGH00228","PR031",2025-06-28,8,"Officina Cividale del Friuli"
"CRW70979","PR047",2025-07-08,8,"Officina Cividale del Friuli"
"XDB59849","PR016",2025-06-25,8,"Officina Cividale del Friuli"
"NYY38250","PR019",2025-07-14,8,"Officina Cividale del Friuli"
"CRW70979","PR034",2025-06-27,8,"Officina Cividale del Friuli"
"ITN92525","PR046",2025-07-12,8,"Officina Cividale del Friuli"
"CRW70979","PR035",2025-06-27,8,"Officina Cividale del Friuli"
"CRW70979","PR024",2025-07-14,8,"Officina Cividale del Friuli"
"ITN92525","PR050",2025-07-07,8,"Officina Cividale del Friuli"
"DIO45274","PR006",2025-06-30,8,"Officina Cividale del Friuli"
"TUQ24741","PR020",2025-07-22,8,"Officina Cividale del Friuli"
"UGH00228","PR029",2025-07-21,9,"Officina Tolmezzo"
"UGH00228","PR040",2025-07-23,9,"Officina Tolmezzo"
"XDB59849","PR034",2025-07-20,9,"Officina Tolmezzo"
"OIL46831","PR012",2025-07-11,9,"Officina Tolmezzo"
"VJE49277","PR043",2025-06-24,9,"Officina Tolmezzo"
"PPG94647","PR036",2025-07-01,9,"Officina Tolmezzo"
"OIL46831","PR013",2025-07-11,9,"Officina Tolmezzo"
"RLB15752","PR007",2025-06-27,9,"Officina Tolmezzo"
"CRW70979","PR050",2025-07-06,9,"Officina Tolmezzo"
"KVZ55634","PR018",2025-07-05,9,"Officina Tolmezzo"
"RLB15752","PR023",2025-07-01,9,"Officina Tolmezzo"
"LWD79606","PR015",2025-07-11,9,"Officina Tolmezzo"
"IRG82814","PR042",2025-07-04,9,"Officina Tolmezzo"
"PPG94647","PR032",2025-07-16,9,"Officina Tolmezzo"
"SAA81324","PR028",2025-06-25,9,"Officina Tolmezzo"
"YBU07272","PR038",2025-07-16,9,"Officina Tolmezzo"
"KVZ55634","PR022",2025-07-11,9,"Officina Tolmezzo"
"OIL46831","PR027",2025-07-16,9,"Officina Tolmezzo"
"POH87287","PR001",2025-07-22,9,"Officina Tolmezzo"
"TUQ24741","PR033",2025-07-15,9,"Officina Tolmezzo"
"KVZ55634","PR045",2025-07-04,9,"Officina Tolmezzo"
"LWD79606","PR019",2025-07-21,9,"Officina Tolmezzo"
"ITN92525","PR026",2025-06-26,9,"Officina Tolmezzo"
"PPG94647","PR011",2025-07-01,9,"Officina Tolmezzo"
"IRG82814","PR021",2025-07-22,9,"Officina Tolmezzo"
"KVZ55634","PR008",2025-07-10,9,"Officina Tolmezzo"
"TUQ24741","PR010",2025-07-07,9,"Officina Tolmezzo"
"RLB15752","PR005",2025-07-01,9,"Officina Tolmezzo"
"MQH52452","PR004",2025-06-26,9,"Officina Tolmezzo"
"IRG82814","PR035",2025-07-05,9,"Officina Tolmezzo"
"UGH00228","PR046",2025-07-20,9,"Officina Tolmezzo"
"OIL46831","PR020",2025-07-07,9,"Officina Tolmezzo"
"XDB59849","PR049",2025-07-12,9,"Officina Tolmezzo"
"RLB15752","PR006",2025-06-27,9,"Officina Tolmezzo"
"MQH52452","PR003",2025-07-23,9,"Officina Tolmezzo"
"SAA81324","PR047",2025-06-30,9,"Officina Tolmezzo"
"SAA81324","PR025",2025-07-08,9,"Officina Tolmezzo"
"LDI42238","PR002",2025-07-12,9,"Officina Tolmezzo"
"CRW70979","PR009",2025-07-06,9,"Officina Tolmezzo"
"UGH00228","PR037",2025-07-19,9,"Officina Tolmezzo"
"DIO45274","PR031",2025-06-28,9,"Officina Tolmezzo"
"CRW70979","PR044",2025-07-07,9,"Officina Tolmezzo"
"HYN46287","PR016",2025-06-29,9,"Officina Tolmezzo"
"MTR16348","PR017",2025-07-14,9,"Officina Tolmezzo"
"ITN92525","PR030",2025-07-19,9,"Officina Tolmezzo"
"ITN92525","PR048",2025-07-06,9,"Officina Tolmezzo"
"LDI42238","PR036",2025-06-25,10,"Officina Maniago"
"MOL64204","PR037",2025-07-11,10,"Officina Maniago"
"XDB59849","PR047",2025-07-19,10,"Officina Maniago"
"MTR16348","PR018",2025-07-14,10,"Officina Maniago"
"LDI42238","PR030",2025-07-05,10,"Officina Maniago"
"UGH00228","PR031",2025-07-11,10,"Officina Maniago"
"OIL46831","PR006",2025-07-02,10,"Officina Maniago"
"IRG82814","PR042",2025-07-01,10,"Officina Maniago"
"VJE49277","PR026",2025-07-19,10,"Officina Maniago"
"HYN46287","PR039",2025-07-13,10,"Officina Maniago"
"LDI42238","PR016",2025-07-07,10,"Officina Maniago"
"POH87287","PR045",2025-07-10,10,"Officina Maniago"
"CRW70979","PR035",2025-07-03,10,"Officina Maniago"
"ZSR64187","PR009",2025-07-13,10,"Officina Maniago"
"LDI42238","PR038",2025-07-05,10,"Officina Maniago"
"KVZ55634","PR049",2025-06-29,10,"Officina Maniago"
"LWD79606","PR023",2025-07-23,10,"Officina Maniago"
"LDI42238","PR032",2025-07-21,10,"Officina Maniago"
"LDI42238","PR002",2025-07-11,10,"Officina Maniago"
"XDB59849","PR003",2025-07-07,10,"Officina Maniago"
"TUQ24741","PR025",2025-07-10,10,"Officina Maniago"
"IRG82814","PR005",2025-06-25,10,"Officina Maniago"
"CRW70979","PR028",2025-06-29,10,"Officina Maniago"
"WDN78256","PR013",2025-07-04,10,"Officina Maniago"
"MTR16348","PR029",2025-07-14,10,"Officina Maniago"
"XDB59849","PR020",2025-07-10,10,"Officina Maniago"
"MOL64204","PR017",2025-06-28,10,"Officina Maniago"
"UGH00228","PR010",2025-07-09,10,"Officina Maniago"
"NYY38250","PR040",2025-07-07,10,"Officina Maniago"
"SAA81324","PR041",2025-06-26,10,"Officina Maniago"
"KVZ55634","PR033",2025-07-12,10,"Officina Maniago"
"HYN46287","PR050",2025-07-23,10,"Officina Maniago"
"SAA81324","PR034",2025-06-29,10,"Officina Maniago"
"VJE49277","PR027",2025-07-19,10,"Officina Maniago"
"DIO45274","PR048",2025-06-28,10,"Officina Maniago"
"RLB15752","PR012",2025-06-29,10,"Officina Maniago"
"LWD79606","PR022",2025-07-05,10,"Officina Maniago"
"KVZ55634","PR044",2025-07-13,10,"Officina Maniago"
"TMY19174","PR046",2025-07-12,10,"Officina Maniago"
"ZSR64187","PR001",2025-07-15,10,"Officina Maniago"
"CRW70979","PR007",2025-07-04,10,"Officina Maniago"
"KVZ55634","PR012",2025-07-08,11,"Officina San Daniele del Friuli"
"IRG82814","PR037",2025-07-06,11,"Officina San Daniele del Friuli"
"SAA81324","PR015",2025-07-13,11,"Officina San Daniele del Friuli"
"TUQ24741","PR021",2025-06-26,11,"Officina San Daniele del Friuli"
"OIL46831","PR028",2025-07-15,11,"Officina San Daniele del Friuli"
"WDN78256","PR029",2025-07-23,11,"Officina San Daniele del Friuli"
"WDN78256","PR004",2025-07-13,11,"Officina San Daniele del Friuli"
"PPG94647","PR040",2025-07-12,11,"Officina San Daniele del Friuli"
"SAA81324","PR047",2025-07-11,11,"Officina San Daniele del Friuli"
"DIO45274","PR008",2025-07-15,11,"Officina San Daniele del Friuli"
"ITN92525","PR009",2025-06-27,11,"Officina San Daniele del Friuli"
"TMY19174","PR019",2025-07-07,11,"Officina San Daniele del Friuli"
"YBU07272","PR002",2025-07-09,11,"Officina San Daniele del Friuli"
"MQH52452","PR034",2025-07-04,11,"Officina San Daniele del Friuli"
"TMY19174","PR001",2025-07-21,11,"Officina San Daniele del Friuli"
"ZSR64187","PR010",2025-07-01,11,"Officina San Daniele del Friuli"
"KVZ55634","PR043",2025-07-15,11,"Officina San Daniele del Friuli"
"YBU07272","PR014",2025-07-05,11,"Officina San Daniele del Friuli"
"POH87287","PR007",2025-07-15,11,"Officina San Daniele del Friuli"
"TUQ24741","PR035",2025-07-16,11,"Officina San Daniele del Friuli"
"LDI42238","PR018",2025-07-14,11,"Officina San Daniele del Friuli"
"LWD79606","PR048",2025-07-01,11,"Officina San Daniele del Friuli"
"PPG94647","PR026",2025-06-26,11,"Officina San Daniele del Friuli"
"RLB15752","PR038",2025-06-25,11,"Officina San Daniele del Friuli"
"SAA81324","PR027",2025-07-02,11,"Officina San Daniele del Friuli"
"NYY38250","PR005",2025-07-06,11,"Officina San Daniele del Friuli"
"SAA81324","PR041",2025-07-07,11,"Officina San Daniele del Friuli"
"WDN78256","PR024",2025-07-14,11,"Officina San Daniele del Friuli"
"MQH52452","PR046",2025-07-06,11,"Officina San Daniele del Friuli"
"ITN92525","PR023",2025-07-21,11,"Officina San Daniele del Friuli"
"MOL64204","PR020",2025-07-12,11,"Officina San Daniele del Friuli"
"KVZ55634","PR022",2025-07-11,11,"Officina San Daniele del Friuli"
"LWD79606","PR045",2025-06-25,11,"Officina San Daniele del Friuli"
"HYN46287","PR036",2025-07-10,11,"Officina San Daniele del Friuli"
"UGH00228","PR011",2025-07-05,11,"Officina San Daniele del Friuli"
"NYY38250","PR030",2025-07-07,11,"Officina San Daniele del Friuli"
"CRW70979","PR013",2025-07-17,11,"Officina San Daniele del Friuli"
"ZSR64187","PR044",2025-07-16,11,"Officina San Daniele del Friuli"
"SAA81324","PR050",2025-07-15,11,"Officina San Daniele del Friuli"
"XDB59849","PR032",2025-07-21,11,"Officina San Daniele del Friuli"
"MOL64204","PR025",2025-07-01,11,"Officina San Daniele del Friuli"
"XDB59849","PR047",2025-07-21,12,"Officina Palmanova"
"ZSR64187","PR005",2025-07-14,12,"Officina Palmanova"
"TMY19174","PR041",2025-07-16,12,"Officina Palmanova"
"DIO45274","PR014",2025-07-04,12,"Officina Palmanova"
"SAA81324","PR004",2025-07-06,12,"Officina Palmanova"
"POH87287","PR003",2025-07-19,12,"Officina Palmanova"
"MQH52452","PR011",2025-07-20,12,"Officina Palmanova"
"ITN92525","PR010",2025-07-10,12,"Officina Palmanova"
"ZSR64187","PR049",2025-07-11,12,"Officina Palmanova"
"MQH52452","PR030",2025-07-10,12,"Officina Palmanova"
"LDI42238","PR039",2025-07-07,12,"Officina Palmanova"
"UGH00228","PR034",2025-07-11,12,"Officina Palmanova"
"ZSR64187","PR006",2025-07-05,12,"Officina Palmanova"
"DIO45274","PR013",2025-06-27,12,"Officina Palmanova"
"MOL64204","PR029",2025-07-17,12,"Officina Palmanova"
"KVZ55634","PR008",2025-06-29,12,"Officina Palmanova"
"OIL46831","PR033",2025-07-22,12,"Officina Palmanova"
"XDB59849","PR018",2025-07-22,12,"Officina Palmanova"
"NYY38250","PR038",2025-06-28,12,"Officina Palmanova"
"MQH52452","PR040",2025-07-18,12,"Officina Palmanova"
"UGH00228","PR002",2025-07-04,12,"Officina Palmanova"
"TUQ24741","PR007",2025-07-08,12,"Officina Palmanova"
"LWD79606","PR031",2025-07-01,12,"Officina Palmanova"
